DrugID,DrugName,CID,ChEBI_ID
2563,Revumenib,132212657,
2564,Rhein,10168,CHEBI:8825
2565,Ribociclib,44631912,CHEBI:230905
2566,Ribostamycin,33042,CHEBI:45257
2567,Ricolinostat,53340666,CHEBI:95073
2568,Ridaforolimus,11520894,
2569,Ridogrel,5362391,CHEBI:135542
2570,Rifabutin,135415564,
2571,Rifalazil,135431094,CHEBI:188526
2572,Rifampin,135398735,CHEBI:28077
2573,Rifamycin,6324616,CHEBI:29673
2574,Rifapentine,135403821,CHEBI:45304
2575,Rifaximin,6436173,CHEBI:75246
2576,Rigosertib,6918736,CHEBI:145417
2577,Rilmenidine,68712,CHEBI:8862
2578,Rilpivirine,6451164,CHEBI:68606
2579,Riluzole,5070,CHEBI:8863
2580,Rimegepant,51049968,
2581,Rimexolone,5311412,CHEBI:135566
2582,Rimiterol,46886609,
2583,Rimonabant,104850,CHEBI:34967
2584,Riociguat,11304743,CHEBI:76018
2585,Ripretinib,71584930,
2586,Risdiplam,118513932,
2587,Risedronic acid,5245,CHEBI:8869
2588,Risperidone,5073,CHEBI:8871
2589,Ritanserin,5074,CHEBI:64195
2590,Ritlecitinib,118115473,CHEBI:229233
2591,Ritobegron,9820882,
2592,Ritodrine,33572,
2593,Ritonavir,392622,CHEBI:45409
2594,Rivaroxaban,9875401,CHEBI:68579
2595,Rivastigmine,77991,CHEBI:8874
2596,Rivoceranib,11315474,
2597,Rivoglitazone,3055168,
2598,Rizatriptan,5078,CHEBI:48273
2599,Ro 12-7310,6438583,
2600,Robenacoxib,6433107,CHEBI:76269
2601,Rociletinib,57335384,
2602,Rociverine,24892842,CHEBI:135440
2603,Rocuronium,441290,CHEBI:8884
2604,Rofecoxib,5090,CHEBI:8887
2605,Roflumilast,449193,CHEBI:47657
2606,Rokitamycin,5282211,CHEBI:32103
2607,Rolapitant,10311306,CHEBI:90908
2608,Rolitetracycline,54682938,CHEBI:63334
2609,Rolofylline,11948288,
2610,Romidepsin,5352062,CHEBI:61080
2611,Romifidine,71969,
2612,Ronifibrate,68671,CHEBI:135588
2613,Ropinirole,5095,CHEBI:8888
2614,Ropivacaine,175805,CHEBI:8890
2615,Roquinimex,54676478,CHEBI:92056
2616,Rosiglitazone,77999,CHEBI:50122
2617,Rosoxacin,287180,CHEBI:131715
2618,Rosuvastatin,446157,CHEBI:38545
2619,Rotigotine,59227,CHEBI:135351
2620,Roxadustat,11256664,CHEBI:132774
2621,Roxarsone,5104,CHEBI:35817
2622,Roxatidine acetate,5105,CHEBI:94758
2623,Roxithromycin,6915744,CHEBI:48844
2624,Rucaparib,9931954,CHEBI:134689
2625,Rufinamide,129228,CHEBI:134966
2626,Rufloxacin,58258,CHEBI:8909
2627,Rupatadine,133017,CHEBI:135673
2628,S-Ethylisothiourea,5139,
2629,SC-236,9865808,
2630,SN-38,104842,CHEBI:8988
2631,Sacubitril,9811834,CHEBI:134714
2632,Safinamide,131682,CHEBI:134718
2633,Safrazine,34042,
2634,Sagopilone,11284169,CHEBI:177512
2635,Salicylamide,5147,CHEBI:32114
2636,Salinomycin,3085092,CHEBI:80025
2637,Salirasib,5469318,CHEBI:177460
2638,Salmeterol,5152,CHEBI:64064
2639,Salsalate,5161,CHEBI:9014
2640,Salvinorin A,128563,CHEBI:67900
2641,Samidorphan,11667832,CHEBI:177605
2642,Sapacitabine,153970,CHEBI:145429
2643,Saprisartan,60921,CHEBI:190069
2644,Saquinavir,441243,CHEBI:63621
2645,"Sar9, Met (O2)11-Substance P",163829,
2646,Saracatinib,10302451,CHEBI:47458
2647,Sarafloxacin,56208,CHEBI:94493
2648,Saralasin,6324663,CHEBI:135894
2649,Sarecycline,54681908,
2650,Saredutant,104974,CHEBI:233291
2651,Sarpogrelate,5160,CHEBI:135697
2652,Scopolamine,3000322,CHEBI:16794
2653,Secobarbital,5193,CHEBI:9073
2654,Segesterone acetate,108059,CHEBI:135563
2655,Seladelpar,11236126,
2656,Selamectin,9578507,CHEBI:177562
2657,Selenious acid,1091,CHEBI:26642
2658,Selenium,6326970,CHEBI:27568
2659,Seletracetam,9942725,CHEBI:188602
2660,Selexipag,9913767,CHEBI:90844
2661,Seliciclib,160355,CHEBI:45307
2662,Selinexor,71481097,CHEBI:229764
2663,Selpercatinib,134436906,
2664,Selumetinib,10127622,CHEBI:90227
2665,Semaglutide,56843331,CHEBI:167574
2666,Semaxanib,5329098,CHEBI:91083
2667,Sennosides,5199,
2668,Seocalcitol,5288149,
2669,Seproxetine,3058751,
2670,Seratrodast,2449,CHEBI:32126
2671,Serdexmethylphenidate,134823895,
2672,Serotonin,5202,CHEBI:28790
2673,Sertindole,60149,CHEBI:9122
2674,Sertraline,68617,CHEBI:9123
2675,Setiptiline,5205,CHEBI:135076
2676,Setrobuvir,135565932,
2678,Sevoflurane,5206,CHEBI:9130
2679,Sibutramine,5210,CHEBI:9137
2680,Sildenafil,135398744,CHEBI:9139
2681,Silibinin,31553,CHEBI:9144
2682,Silodosin,5312125,CHEBI:135929
2683,Silver sulfadiazine,441244,CHEBI:9142
2684,Simeprevir,24873435,CHEBI:134743
2685,Simfibrate,5217,CHEBI:32131
2686,Simvastatin,54454,CHEBI:9150
2687,Sinefungin,65482,CHEBI:45453
2688,Siponimod,44599207,
2689,Sirolimus,5284616,CHEBI:9168
2690,Sisomicin,36119,CHEBI:9169
2691,Sitafloxacin,461399,CHEBI:4304
2692,Sitagliptin,4369359,CHEBI:40237
2693,Sitaxentan,216235,CHEBI:135736
2694,Soblidotin,6918315,CHEBI:32135
2695,Sodium aurothiomalate,22318,CHEBI:35864
2696,Sodium aurotiosulfate,161780,
2697,Sodium cation,923,CHEBI:29101
2698,Sodium feredetate,27461,
2699,Sodium tetradecyl sulfate,23665772,CHEBI:75273
2700,Sodium zirconium cyclosilicate,155804812,
2701,Sofosbuvir,45375808,CHEBI:85083
2702,Sofpironium,86301317,
2703,Solabegron,9887812,CHEBI:141346
2704,Solifenacin,154059,CHEBI:135530
2705,Solithromycin,25242512,CHEBI:230261
2706,Solriamfetol,10130337,
2707,Somatostatin,16129706,CHEBI:64628
2708,Sonidegib,24775005,CHEBI:90863
2709,Sotagliflozin,24831714,CHEBI:229226
2710,Sotalol,5253,CHEBI:63622
2711,Sotorasib,137278711,CHEBI:178199
2712,Sparfloxacin,60464,CHEBI:9212
2713,Sparfosic acid,39981,
2714,Sparsentan,10257882,CHEBI:229526
2715,Sparsomycin,9543443,
2716,Spectinomycin,15541,CHEBI:9215
2717,Spermidine,1102,CHEBI:16610
2718,Spermine,1103,CHEBI:15746
2719,Spiradoline,55652,
2720,Spiramycin,5284619,
2721,Spirapril,5311447,CHEBI:135756
2722,Spironolactone,5833,CHEBI:9241
2723,Squalamine,72495,CHEBI:80765
2724,Stanolone acetate,11809740,
2725,Stanozolol,25249,CHEBI:9249
2726,Stavudine,18283,CHEBI:63581
2727,Stepronin,54120,CHEBI:135129
2728,Stiripentol,5311454,CHEBI:228488
2729,Streptolydigin,54708748,CHEBI:45773
2730,Streptomycin,19649,CHEBI:17076
2731,Streptozocin,29327,CHEBI:9288
2732,Strontium cation Sr-89,3083408,
2733,Strontium ranelate,6918182,
2734,Styramate,7186,CHEBI:134820
2735,Succinylcholine,5314,CHEBI:45652
2736,Succinylsulfathiazole,5315,CHEBI:9309
2738,Sufentanil,41693,CHEBI:9316
2739,Sugammadex,6918585,CHEBI:90953
2740,Sulbactam,130313,CHEBI:9321
2741,Sulbenicillin,20055036,
2742,Sulconazole,5318,CHEBI:77776
2743,Sulfacetamide,5320,CHEBI:63845
2744,Sulfadicramide,8281,CHEBI:135039
2745,Sulfadimethoxine,5323,CHEBI:32161
2746,Sulfadoxine,17134,CHEBI:9329
2747,Sulfaethoxypyridazine,13755,CHEBI:145407
2748,Sulfaguanidine,5324,CHEBI:94621
2749,Sulfaisodimidine,5343,CHEBI:32166
2750,Sulfamazone,187764,CHEBI:131763
2751,Sulfamerazine,5325,CHEBI:102130
2752,Sulfameter,5326,CHEBI:53727
2753,Sulfamethazine,5327,CHEBI:102265
2754,Sulfamethizole,5328,CHEBI:9331
2755,Sulfamethoxazole,5329,CHEBI:9332
2756,Sulfamethoxypyridazine,5330,CHEBI:102516
2757,Sulfametomidine,19596,CHEBI:32163
2758,Sulfametopyrazine,9047,CHEBI:32162
2759,Sulfametrole,64939,CHEBI:88258
2760,Sulfamoxole,12894,CHEBI:55548
2761,Sulfanilamide,5333,CHEBI:45373
2762,Sulfanitran,5334,CHEBI:114204
2763,Sulfaperin,68933,CHEBI:131722
2764,Sulfaphenazole,5335,CHEBI:77780
2765,Sulfapyridine,5336,CHEBI:132842
2766,Sulfaquinoxaline,5338,CHEBI:94719
2767,Sulfasalazine,5339,CHEBI:9334
2768,Sulfathiourea,3000579,CHEBI:131723
2769,Sulfinpyrazone,5342,CHEBI:9342
2770,Sulfisoxazole,5344,CHEBI:102484
2771,Sulforaphane,5350,CHEBI:47807
2772,Sulindac,1548887,CHEBI:9352
2773,Sulopenem etzadroxil,23642298,
2774,Sulprostone,5312153,CHEBI:135755
2775,Sultamicillin,444022,CHEBI:51770
2776,Sulthiame,5356,CHEBI:32171
2777,Sultopride,5357,CHEBI:9356
2778,Sumatriptan,5358,CHEBI:10650
2779,Sunitinib,5329102,CHEBI:38940
2780,Suprofen,5359,CHEBI:9362
2781,Surinabant,9849616,CHEBI:125484
2782,Suvorexant,24965990,CHEBI:82698
2783,Suxibuzone,5362,CHEBI:32173
2784,Synephrine,7172,CHEBI:29081
2785,TNP-470,369976,CHEBI:90748
2786,Tacrine,1935,CHEBI:45980
2787,Tacrolimus,445643,CHEBI:61049
2788,Tadalafil,110635,CHEBI:71940
2789,Tafamidis,11001318,CHEBI:78538
2790,Tafenoquine,115358,CHEBI:141487
2791,Tafluprost,9868491,CHEBI:66899
2792,Talampicillin,71447,CHEBI:9391
2793,Talastine,65624,CHEBI:135308
2794,Talazoparib,135565082,CHEBI:231344
2795,Talbutal,8275,CHEBI:134923
2796,Talinolol,68770,CHEBI:135533
2797,Tallimustine,65924,
2798,Talniflumate,48229,CHEBI:91991
2799,Talopram,23573,
2800,Tamoxifen,2733526,CHEBI:41774
2801,Tamsulosin,129211,CHEBI:9398
2802,Tandospirone,91273,CHEBI:145673
2803,Tandutinib,3038522,CHEBI:90237
2804,Tapentadol,9838022,CHEBI:135935
2805,Taranabant,11226090,CHEBI:177607
2806,Tariquidar,148201,CHEBI:177609
2807,Tasimelteon,10220503,CHEBI:79042
2808,Tasosartan,60919,CHEBI:135666
2809,Taspoglutide,56842233,
2810,Taurochenodeoxycholic acid,387316,CHEBI:16525
2811,Taurocholic acid,6675,CHEBI:28865
2812,Taurolidine,29566,CHEBI:135173
2813,Taxifolin,439533,CHEBI:17948
2814,Tazarotene,5381,CHEBI:32184
2815,Tazemetostat,66558664,CHEBI:231598
2816,Tazobactam,123630,CHEBI:9421
2817,Tecarfarin,54718618,
2818,Technetium Tc-99m sestamibi,22617237,
2819,Tecovirimat,16124688,
2820,Tedisamil,65825,CHEBI:134747
2821,Tedizolid,11234049,CHEBI:82717
2822,Tedizolid phosphate,11476460,CHEBI:83326
2823,Tefinostat,15940949,
2824,Tegafur,5386,CHEBI:32188
2825,Tegaserod,135409453,CHEBI:51043
2826,Tegoprazan,23582846,
2827,Teicoplanin,133065662,
2828,Telaprevir,3010818,CHEBI:68595
2829,Telavancin,3081362,CHEBI:71229
2830,Telithromycin,3002190,CHEBI:29688
2831,Telmisartan,65999,CHEBI:9434
2832,Telotristat ethyl,25181577,
2833,Temafloxacin,60021,CHEBI:77796
2834,Temazepam,5391,CHEBI:9435
2835,Temefos,5392,CHEBI:38954
2836,Temocapril,443874,CHEBI:135771
2837,Temocillin,171758,CHEBI:51817
2838,Temozolomide,5394,CHEBI:72564
2839,Temsirolimus,6918289,
2840,Tenamfetamine,1614,CHEBI:166520
2841,Tenapanor,71587953,
2842,Teneligliptin,11949652,CHEBI:136042
2843,Tenidap,60712,CHEBI:35847
2844,Teniposide,452548,
2845,Tenofovir,464205,CHEBI:63625
2846,Tenofovir alafenamide,9574768,CHEBI:90926
2847,Tenofovir disoproxil,5481350,CHEBI:63717
2848,Tenoxicam,54677971,CHEBI:32192
2849,Tepotinib,25171648,
2850,Tepoxalin,59757,CHEBI:76277
2851,Terazosin,5401,CHEBI:9445
2852,Terbinafine,1549008,CHEBI:9448
2853,Terbutaline,5403,CHEBI:9449
2854,Terfenadine,5405,CHEBI:9453
2855,Terguride,443951,CHEBI:32193
2856,Teriflunomide,54684141,CHEBI:68540
2857,Terodiline,23480,CHEBI:135168
2858,Tertatolol,36920,CHEBI:135244
2859,Tesevatinib,10458325,CHEBI:167674
2860,Tesmilifene,108092,CHEBI:93414
2861,Testolactone,13769,CHEBI:9460
2862,Testosterone cypionate,441404,CHEBI:9463
2863,Testosterone decanoate,155143,CHEBI:35000
2864,Testosterone enantate benzilic acid hydrazone,76971566,
2865,Testosterone enanthate,9416,CHEBI:9464
2866,Testosterone isocaproate,231084,CHEBI:35001
2867,Testosterone phenylpropionate,14743,CHEBI:35002
2868,Testosterone propionate,5995,CHEBI:9466
2869,Testosterone succinate,119202,
2870,Testosterone undecanoate,65157,CHEBI:135741
2871,Tetracaine,5411,CHEBI:9468
2872,Tetracosactide,16129617,
2873,Tetracycline,54675776,CHEBI:27902
2874,Tetrahydrocannabivarin,93147,
2875,Tetrahydropalmatine,72301,CHEBI:16563
2876,Tetrandrine,73078,CHEBI:49
2877,Tetrazepam,25215,CHEBI:135198
2878,Tetrodotoxin,11174599,
2879,Tetryzoline,5419,CHEBI:28674
2880,Tezacaftor,46199646,CHEBI:234517
2881,Tezacitabine,6435808,CHEBI:230773
2882,Tezosentan,151174,
2883,Thalidomide,5426,CHEBI:74947
2884,Theobromine,5429,CHEBI:28946
2885,Theodrenaline,71857,CHEBI:135580
2886,Thiabendazole,5430,CHEBI:45979
2887,Thiamine,1130,CHEBI:18385
2888,Thiamphenicol,27200,CHEBI:32215
2889,Thiamylal,3032285,CHEBI:9536
2890,Thiazinam,6016,CHEBI:135268
2891,Thiethylperazine,5440,CHEBI:9544
2892,Thiocolchicoside,9915886,CHEBI:94557
2893,Thiopental,3000715,CHEBI:102166
2894,Thiopropazate,6762,CHEBI:59119
2895,Thioproperazine,9429,CHEBI:59120
2896,Thiopyrophosphate,5289158,
2897,Thioridazine,5452,CHEBI:9566
2898,Thiosalicylic acid,5443,CHEBI:59124
2899,Thiostrepton,16129666,
2900,Thiotepa,5453,CHEBI:9570
2901,Thiothixene,941651,CHEBI:9571
2902,Thonzylamine,5457,CHEBI:104017
2903,Thymol,6989,CHEBI:27607
2904,Tiagabine,60648,CHEBI:9586
2905,Tiamulin,656958,CHEBI:44137
2906,Tianeptine,68870,CHEBI:91749
2907,Tiapride,5467,CHEBI:94666
2908,Tiaprofenic acid,5468,CHEBI:32221
2909,Tibolone,444008,CHEBI:32223
2910,Ticagrelor,9871419,CHEBI:68558
2911,Ticarcillin,36921,CHEBI:9587
2912,Ticlopidine,5472,CHEBI:9588
2913,Tiemonium iodide,72142,CHEBI:32224
2914,Tienilic acid,38409,CHEBI:9590
2915,Tigecycline,54686904,CHEBI:149836
2916,Tildipirosin,24860548,
2917,Tiletamine,26533,CHEBI:94356
2918,Tilmicosin,5282521,CHEBI:195409
2919,Tiludronic acid,60937,CHEBI:9598
2920,Timepidium,5476,
2921,Timolol,33624,CHEBI:9599
2922,Tinidazole,5479,CHEBI:63627
2923,Tinoridine,5480,CHEBI:135353
2924,Tioclomarol,54708299,CHEBI:135730
2925,Tioconazole,5482,CHEBI:77898
2926,Tioguanine,2723601,CHEBI:9555
2927,Tiopronin,5483,CHEBI:32229
2928,Tiotropium,5487427,CHEBI:90960
2929,Tipifarnib,159324,CHEBI:141969
2930,Tipiracil,6323266,CHEBI:90879
2931,Tipranavir,54682461,CHEBI:63628
2932,Tiracizine,71264,CHEBI:135549
2933,Tirapazamine,135413511,CHEBI:78887
2934,Tiratricol,5803,CHEBI:40021
2935,Tirofiban,60947,CHEBI:9605
2936,Tisopurine,135445058,CHEBI:134776
2937,Tivozanib,9911830,CHEBI:91327
2938,Tixocortol,162955,CHEBI:63560
2939,Tizanidine,5487,CHEBI:63629
2940,Tobramycin,36294,CHEBI:28864
2941,Tocainide,38945,CHEBI:9611
2942,Tocladesine,100299,
2943,Tocopherylquinone,2734086,
2944,Tocotrienol,9929901,CHEBI:197268
2945,Tofacitinib,9926791,CHEBI:71200
2946,Tofogliflozin,46908929,CHEBI:136041
2947,Tolazamide,5503,CHEBI:9613
2948,Tolazoline,5504,CHEBI:28502
2949,Tolbutamide,5505,CHEBI:27999
2950,Tolcapone,4659569,CHEBI:63630
2951,Tolfenamic acid,610479,CHEBI:32243
2952,Tolmetin,5509,CHEBI:71941
2953,Tolonidine,72138,CHEBI:134879
2954,Toloxatone,34521,CHEBI:156575
2955,Tolperisone,5511,CHEBI:93835
2956,Tolterodine,443879,CHEBI:9622
2957,Tolvaptan,216237,CHEBI:32246
2958,Topiramate,5284627,CHEBI:63631
2959,Topiroxostat,5288320,
2960,Topotecan,60700,CHEBI:63632
2961,Torasemide,41781,CHEBI:9637
2962,Toremifene,3005573,CHEBI:9635
2963,Tovorafenib,25161177,CHEBI:167672
2964,Toyocamycin,11824,CHEBI:134606
2965,Trabectedin,108150,CHEBI:84050
2966,Tramadol,33741,CHEBI:75725
2967,Tramazoline,5524,CHEBI:134893
2968,Trametinib,11707110,CHEBI:75998
2969,Tramiprosate,1646,CHEBI:1457
2970,Trandolapril,5484727,CHEBI:9649
2971,Trandolaprilat,5464097,CHEBI:141521
2972,Tranexamic acid,5526,CHEBI:48669
2973,Tranilast,5282230,CHEBI:77572
2974,Transcrocetinate,5281232,CHEBI:3918
2975,Trapidil,5531,CHEBI:32254
2976,Travoprost,5282226,CHEBI:746859
2977,Trazodone,5533,CHEBI:9654
2978,Treosulfan,9882105,CHEBI:82557
2979,Treprostinil,6918140,CHEBI:50861
2980,Trestolone,9838899,
2981,Trestolone acetate,10246085,
2982,Tretamine,5799,CHEBI:27919
2983,Tretazicar,89105,
2984,Tretoquinol,65772,CHEBI:135461
2985,Triamcinolone,31307,CHEBI:9667
2986,Triamterene,5546,CHEBI:9671
2987,Triaziquone,6235,CHEBI:27090
2988,Triazolam,5556,CHEBI:9674
2989,Tricaine,11400,CHEBI:81494
2990,Trichloroethylene,6575,CHEBI:16602
2991,Trichostatin A,444732,CHEBI:46024
2992,Triclabendazole,50248,CHEBI:94759
2993,Triclofos,5563,CHEBI:9695
2994,Tridihexethyl,20299,CHEBI:9701
2995,Triethylenetetramine,5565,CHEBI:39501
2996,Trifluoperazine,5566,CHEBI:45951
2997,Trifluperidol,5567,CHEBI:135662
2998,Triflupromazine,5568,CHEBI:9711
2999,Trifluridine,6256,CHEBI:75179
3000,Triflusal,9458,CHEBI:94721
3001,Triglu-5-formyl-tetrahydrofolate,135403827,
3002,Trihexyphenidyl,5572,CHEBI:9720
3003,Trilaciclib,68029831,CHEBI:231087
3004,Trilostane,656583,CHEBI:32260
3005,Trimazosin,37264,CHEBI:135710
3006,Trimebutine,5573,CHEBI:94458
3007,Trimethadione,5576,CHEBI:9727
3008,Trimethaphan,23576,CHEBI:9728
3009,Trimethobenzamide,5577,CHEBI:27796
3010,Trimetrexate,5583,CHEBI:9737
3011,Trimipramine,5584,CHEBI:9738
3012,Trioxsalen,5585,CHEBI:28329
3013,Tripamide,5282210,CHEBI:32264
3014,Tripelennamine,5587,CHEBI:9741
3015,Triprolidine,5282443,CHEBI:84116
3016,Triptolide,107985,CHEBI:9747
3017,Triptorelin,25074470,CHEBI:63633
3018,Trofinetide,11318905,CHEBI:229599
3019,Trofosfamide,65702,CHEBI:135381
3020,Trolamine,7618,CHEBI:28621
3021,Troleandomycin,202225,CHEBI:45735
3022,Trolnitrate,11499,CHEBI:135172
3023,Tropatepine,3034047,
3024,Tropicamide,5593,CHEBI:9757
3025,Tropisetron,656665,CHEBI:32269
3026,Trospium,5284632,CHEBI:145791
3027,Trovafloxacin,62959,CHEBI:9763
3028,Troxacitabine,454194,CHEBI:134886
3029,Troxerutin,5486699,
3030,Tubercidin,6245,CHEBI:48267
3031,Tubocurarine,6000,CHEBI:9774
3032,Tucaresol,55223,
3033,Tucatinib,51039094,
3034,Tucidinostat,12136798,CHEBI:135918
3035,Tulathromycin A,9832301,CHEBI:182495
3036,Tulobuterol,5606,CHEBI:93856
3037,Tylosin,5280440,CHEBI:17658
3038,Tylvalosin,6441094,
3039,Tyramine,5610,CHEBI:15760
3040,Ubenimex,72172,
3041,Ubidecarenone,5281915,CHEBI:46245
3042,Ubrogepant,68748835,CHEBI:234515
3043,Udenafil,135413547,CHEBI:135926
3044,Ularitide,16132416,
3045,Ulipristal,13559281,CHEBI:177631
3046,Ulobetasol,5311167,CHEBI:197151
3047,Umbralisib,72950888,
3048,Umeclidinium,11519070,CHEBI:79041
3049,Umifenovir,131411,CHEBI:134730
3050,Unoprostone,5311236,CHEBI:39455
3051,Upadacitinib,58557659,
3052,Uracil,1174,CHEBI:17568
3053,Uracil mustard,6194,CHEBI:9884
3054,Urapidil,5639,CHEBI:32278
3055,Urethane,5641,CHEBI:17967
3056,Uric acid,1175,CHEBI:17775
3057,Vabicaserin,11521822,
3058,Vaborbactam,56649692,
3059,Vadadustat,23634441,
3060,Vadimezan,123964,CHEBI:75934
3061,Valaciclovir,135398742,CHEBI:35854
3062,Valbenazine,24795069,
3063,Valdecoxib,119607,CHEBI:63634
3064,Valganciclovir,135413535,CHEBI:63635
3065,Valinomycin,3000706,CHEBI:28545
3066,Valnoctamide,20140,CHEBI:134767
3067,Valomaciclovir,135544014,
3068,Valproate bismuth,20835964,
3069,Valpromide,71113,CHEBI:74562
3070,Valrubicin,454216,CHEBI:135876
3071,Valsartan,60846,CHEBI:9927
3072,Valspodar,5281884,CHEBI:8985
3073,Vamorolone,3035000,CHEBI:228304
3074,Vancomycin,14969,CHEBI:28001
3075,Vandetanib,3081361,CHEBI:49960
3076,Vanoxerine,3455,CHEBI:64089
3077,Vardenafil,135400189,CHEBI:46295
3078,Varenicline,5310966,CHEBI:84500
3079,Vatalanib,151194,CHEBI:90620
3080,Vecuronium,39765,CHEBI:9939
3081,Velpatasvir,67683363,CHEBI:133009
3082,Vemurafenib,42611257,CHEBI:63637
3083,Venetoclax,49846579,CHEBI:133021
3084,Venlafaxine,5656,CHEBI:9943
3085,Veralipride,47979,CHEBI:135600
3086,Vericiguat,54674461,CHEBI:142432
3087,Verinurad,54767229,
3088,Vernakalant,9930049,CHEBI:135956
3089,Vesnarinone,5663,CHEBI:31237
3090,Vibegron,44472635,CHEBI:142418
3091,Vicriviroc,3009355,CHEBI:94843
3092,Vigabatrin,5665,CHEBI:63638
3093,Vilanterol,10184665,CHEBI:75037
3094,Vilazodone,6918314,CHEBI:70707
3095,Vildagliptin,6918537,CHEBI:135285
3096,Viloxazine,5666,CHEBI:94405
3097,Vinbarbital,5284636,CHEBI:134919
3098,Vinblastine,13342,
3099,Vincamine,15376,CHEBI:9985
3100,Vincristine,5978,CHEBI:28445
3101,Vindesine,40839,CHEBI:36373
3102,Vinflunine,10629256,CHEBI:90241
3103,Vinorelbine,5311497,CHEBI:480999
3104,Vinpocetine,443955,CHEBI:32297
3105,Vintafolide,25014653,
3106,Vinyl ether,8024,CHEBI:81293
3107,Vinylbital,72135,CHEBI:134922
3108,Viomycin,135398671,CHEBI:15782
3109,Vismodegib,24776445,CHEBI:66903
3110,Vitamin A,445354,CHEBI:17336
3111,Voclosporin,6918486,CHEBI:135957
3112,Voglibose,444020,CHEBI:32300
3113,Volasertib,10461508,CHEBI:231358
3114,Vonoprazan,15981397,CHEBI:136048
3115,Vorapaxar,10077130,CHEBI:82702
3116,Vorasidenib,117817422,
3117,Voriconazole,71616,CHEBI:10023
3118,Vorinostat,5311,CHEBI:45716
3119,Vortioxetine,9966051,CHEBI:76016
3120,Vosaroxin,9952884,CHEBI:231651
3121,Voxelotor,71602803,
3122,Voxilaprevir,89921642,
3123,WIN 55212-2,5311501,CHEBI:73295
3124,Wortmannin,312145,CHEBI:52289
3125,Xamoterol,155774,CHEBI:10055
3126,Xanomeline,60809,CHEBI:10056
3127,Xanthine,1188,CHEBI:17712
3128,Xenon,23991,CHEBI:49956
3129,Ximelagatran,9574101,CHEBI:65172
3130,Xipamide,26618,CHEBI:135499
3131,Xylazine,5707,CHEBI:92386
3132,Xylometazoline,5709,CHEBI:10082
3133,Yohimbine,8969,CHEBI:10093
3134,Zafirlukast,5717,CHEBI:10100
3135,Zalcitabine,24066,CHEBI:10101
3136,Zaleplon,5719,CHEBI:10102
3137,Zaltoprofen,5720,CHEBI:32306
3138,Zanamivir,60855,CHEBI:50663
3139,Zanubrutinib,135565884,
3140,Zavegepant,53472683,CHEBI:229643
3141,Zelavespib,9549213,
3142,Zeranol,2999413,CHEBI:35064
3143,Zidovudine,35370,CHEBI:10110
3144,Zileuton,60490,CHEBI:10112
3145,Zilucoplan,133083018,CHEBI:229659
3146,Zimelidine,5365247,CHEBI:135357
3147,Zinc,23994,CHEBI:27363
3148,Zinc Substituted Heme C,6323369,
3149,Zinc cation,32051,CHEBI:29105
3150,Zinc oxide,3007857,
3151,Ziprasidone,60854,CHEBI:10119
3152,Zofenopril,92400,CHEBI:78539
3153,Zolazepam,35775,
3154,"Zoledronate D,L-Lysine Monohydrate",91826755,
3155,Zolmitriptan,60857,CHEBI:10124
3156,Zolpidem,5732,CHEBI:10125
3157,Zomepirac,5733,CHEBI:35859
3158,Zonisamide,5734,CHEBI:10127
3159,Zorubicin,57164040,
3160,Zosuquidar,3036703,CHEBI:94717
3161,Zotepine,5736,CHEBI:32316
3162,Zuranolone,86294073,CHEBI:228302
3163,beta-D-Galactosamine,449462,CHEBI:39610
3164,beta-Isosparteine,168213,
3165,beta-Naphthoflavone,2361,CHEBI:77013
3166,cis-Diamminechlorocholylglycinateplatinum(II),154095,
3167,gamma-Hydroxybutyric acid,10413,CHEBI:30830
3168,m-Chlorophenylpiperazine,1355,CHEBI:10588
3169,trans-2-hydroxycinnamic acid,637540,CHEBI:18176
