InChIKey14,DrugName,DrugID,Source,DrugName_Normalized
AXJQVVLKUYCICH,Ibipinabant,1547,Drug_A,ibipinabant
WDKXLLJDNUBYCY,Ibopamine,1548,Drug_B,ibopamine
BODYFEUFKHPRCK,Ibrexafungerp,1549,Drug_A,ibrexafungerp
XYFPWWZEPKGCCK,Ibrutinib,1550,Drug_A,ibrutinib
ZJVFLBOZORBYFE,Ibudilast,1551,Drug_A,ibudilast
BYPIURIATSUHDW,Ibuproxam,1552,Drug_A,ibuproxam
ALOBUEHUHMBRLE,Ibutilide,1553,Drug_A,ibutilide
JAZBEHYOTPTENJ,Icosapent,1554,Drug_A,icosapent
SSQPWTVBQMWLSZ,Icosapent ethyl,1555,Drug_A,icosapent ethyl
QQLKULDARVNMAL,Icotinib,1556,Drug_A,icotinib
YBAWYTYNMZWMMJ,Idalopirdine,1557,Drug_A,idalopirdine
XDXDZDZNSLXDNA,Idarubicin,1558,Drug_A,idarubicin
HPMRFMKYPGXPEP,Idazoxan,1559,Drug_A,idazoxan
JGPMMRGNQUBGND,Idebenone,1560,Drug_A,idebenone
IFSDAJWBUCMOAH,Idelalisib,1561,Drug_A,idelalisib
AJBMORBNKXNZSF,Idraparinux,1562,Drug_A,idraparinux
UYNVMODNBIQBMV,Ifenprodil,1563,Drug_A,ifenprodil
UXIPFQUBOVWAQW,Iferanserin,1564,Drug_A,iferanserin
BBPRUNPUJIUXSE,Ifetroban,1565,Drug_A,ifetroban
HOMGKSMUEGBAAB,Ifosfamide,1566,Drug_A,ifosfamide
HRRXCXABAPSOCP,Ilaprazole,1567,Drug_A,ilaprazole
XMXHEBAFVSFQEX,Iloperidone,1568,Drug_A,iloperidone
HIFJCPQKFCZDDL,Iloprost,1569,Drug_A,iloprost
WPHKIQPVPYJNAX,Ilorasertib,1570,Drug_A,ilorasertib
JXEHXYFSIOYTAH,Imagabalin,1571,Drug_A,imagabalin
KTUFNOKKBVMGRW,Imatinib,1572,Drug_A,imatinib
LVZYXEALRXBLJZ,Imetelstat,1573,Drug_A,imetelstat
SQKXYSGRELMAAU,Imidafenacin,1574,Drug_A,imidafenacin
KLZWOWYOHUKJIG,Imidapril,1575,Drug_A,imidapril
YGSDEFSMJLZEOE,Imidazole salicylate,1576,Drug_A,imidazole salicylate
ZSKVGTPCRGIANV,Imipenem,1577,Drug_B,imipenem
BCGWQEUPMDMJNV,Imipramine,1578,Drug_A,imipramine
QZIQORUGXBPDSU,Imipramine oxide,1579,Drug_A,imipramine oxide
DOUYETYNHWVLEO,Imiquimod,1580,Drug_A,imiquimod
LWRDQHOZTAOILO,Incadronic acid,1581,Drug_A,incadronic acid
QZZUEBNBZAPZLX,Indacaterol,1582,Drug_A,indacaterol
SADQVAVFGNTEOD,Indalpine,1583,Drug_A,indalpine
MPGBPFMOOXKQRX,Indenolol,1584,Drug_A,indenolol
CFZXDJWFRVEWSR,Indigotindisulfonic acid,1585,Drug_A,indigotindisulfonic acid
CBVCZFGXHXORBI,Indinavir,1586,Drug_A,indinavir
CBIAWPMZSFFRGN,Indiplon,1587,Drug_A,indiplon
CRDNMYFJWFXOCH,Indirubin,1588,Drug_A,indirubin
SETFNECMODOHTO,Indisulam,1589,Drug_A,indisulam
MCJGNVYPOGVAJF,Indium In-111 oxyquinoline,1590,Drug_A,indium in-111 oxyquinoline
AYDXAULLCROVIT,Indobufen,1591,Drug_A,indobufen
BDBMLMBYCXNVMC,Indocyanine green,1592,Drug_A,indocyanine green
IVYPNXXAYMYVSP,Indole-3-carbinol,1593,Drug_A,indole-3-carbinol
CGIGDMFJXJATDK,Indomethacin,1594,Drug_A,indomethacin
RJMIEHBSYVWVIN,Indoprofen,1595,Drug_A,indoprofen
JXZZEXZZKAWDSP,Indoramin,1596,Drug_A,indoramin
HHGRMHMXKPQNGF,Inecalcitol,1597,Drug_A,inecalcitol
QADPYRIHXKWUSV,Infigratinib,1598,Drug_A,infigratinib
UGQMRVRMYYASKQ,Inosine,1599,Drug_A,inosine
PDWUPXJEEYOOTR,Iobenguane,1600,Drug_A,iobenguane
NBQNWMBBSKPBAY,Iodixanol,1601,Drug_A,iodixanol
ISEHJSHTIVKELA,Iofetamine I-123,1602,Drug_A,iofetamine i-123
HXWLAJVUJSVENX,Ioflupane F-18,1603,Drug_A,ioflupane f-18
NTHXOOBQLCIOLC,Iohexol,1604,Drug_A,iohexol
DGAIEPBNLOQYER,Iopromide,1605,Drug_A,iopromide
UXIGWFXRQKWHHA,Iothalamic acid,1606,Drug_A,iothalamic acid
AMDBBAQNWSUWGN,Ioversol,1607,Drug_A,ioversol
UUMLTINZBQPNGF,Ioxilan,1608,Drug_A,ioxilan
YLUSMKAJIQOXPV,Ipidacrine,1609,Drug_B,ipidacrine
AHFWIQIYAXSLBA,Ipragliflozin,1610,Drug_A,ipragliflozin
OEXHQOGQTVQTAT,Ipratropium,1611,Drug_A,ipratropium
XZKVIDLLLOUTSS,Iprazochrome,1612,Drug_A,iprazochrome
PLIGPBGDXASWPX,Iprindole,1613,Drug_A,iprindole
GGECDTUJZOXAAR,Iproclozide,1614,Drug_A,iproclozide
NYMGNSNKLVNMIA,Iproniazid,1615,Drug_A,iproniazid
RENRQMCACQEWFC,Iptacopan,1616,Drug_A,iptacopan
YOSHYTLCDANDAN,Irbesartan,1617,Drug_A,irbesartan
UWKQSNNFCGGAFS,Irinotecan,1618,Drug_A,irinotecan
NICJCIQSJJKZAH,Irofulven,1619,Drug_B,irofulven
XEEYBQQBJWHFJM,Iron,1620,Drug_B,iron
AYRXSINWFIIFAE,Iron polymaltose,1621,Drug_A,iron polymaltose
CZMRCDWAGMRECN,Iron sucrose,1622,Drug_A,iron sucrose
DDFOUSQFMYRUQK,Isavuconazole,1623,Drug_A,isavuconazole
RSWOJTICKMKTER,Isavuconazonium,1624,Drug_A,isavuconazonium
UDIIBEDMEYAVNG,Isepamicin,1625,Drug_A,isepamicin
QFLZIWVSQDZLNW,Isobromindione,1626,Drug_B,isobromindione
XKFPYPQQHFEXRZ,Isocarboxazid,1627,Drug_A,isocarboxazid
HUYWAWARQUIQLE,Isoetharine,1628,Drug_A,isoetharine
GOMNOOKGLZYEJT,Isoflavone,1629,Drug_A,isoflavone
PIWKPBJCKXDKJR,Isoflurane,1630,Drug_A,isoflurane
MUCZHBLJLSDCSD,Isoflurophate,1631,Drug_A,isoflurophate
QRXWMOHMRWLFEY,Isoniazid,1632,Drug_A,isoniazid
JWZZKOKVBUJMES,Isoprenaline,1633,Drug_A,isoprenaline
JTPUMZTWMWIVPA,Isopropamide,1634,Drug_A,isopropamide
KLDXJTOLSGUMSJ,Isosorbide,1635,Drug_A,isosorbide
MOYKHGMNXAOIAT,Isosorbide dinitrate,1636,Drug_A,isosorbide dinitrate
YWXYYJSYQOXTPL,Isosorbide mononitrate,1637,Drug_A,isosorbide mononitrate
YFKDCGWIINMRQY,Isosulfan blue,1638,Drug_A,isosulfan blue
OQJBSDFFQWMKBQ,Isothipendyl,1639,Drug_B,isothipendyl
YYUAYBYLJSNDCX,Isoxicam,1640,Drug_A,isoxicam
BMUKKTUHUDJSNZ,Isoxsuprine,1641,Drug_A,isoxsuprine
HMJIYCCIJYRONP,Isradipine,1642,Drug_A,isradipine
IQVRBWUUXZMOPW,Istradefylline,1643,Drug_A,istradefylline
VHVPQPYKVGDNFY,Itraconazole,1644,Drug_A,itraconazole
ACRHBAYQBXXRTO,Ivabradine,1645,Drug_A,ivabradine
AZSNMRSAGSSBNP,Ivermectin,1646,Drug_A,ivermectin
WIJZXSAJMHAVGX,Ivosidenib,1647,Drug_A,ivosidenib
FABUFPQFXZVHFB,Ixabepilone,1648,Drug_A,ixabepilone
MXAYKZJJDUDWDS,Ixazomib,1649,Drug_A,ixazomib
KXSAIQPPGSSNKX,JNJ-26489112,1650,Drug_A,jnj-26489112
XJSFLOJWULLJQS,Josamycin,1651,Drug_A,josamycin
XAYAKDZVINDZGB,KOS-1584,1652,Drug_A,kos-1584
LQIPDFIUPOYMPR,KRN-5500,1653,Drug_A,krn-5500
VQFKFAKEUMHBLV,KRN-7000,1654,Drug_A,krn-7000
SBUJHOSQTJFQJX,Kanamycin,1655,Drug_A,kanamycin
KDJOAYSYCXTQGG,Kaolin,1656,Drug_A,kaolin
LGYTZKPVOAIUKX,Kebuzone,1657,Drug_A,kebuzone
FPCCSQOGAWCVBH,Ketanserin,1658,Drug_A,ketanserin
PWAJCNITSBZRBL,Ketazolam,1659,Drug_A,ketazolam
ALFGKMXHOUSVAD,Ketobemidone,1660,Drug_A,ketobemidone
XMAYWYJOQHXEEK,Ketoconazole,1661,Drug_A,ketoconazole
OZWKMVRBQXNZKK,Ketorolac,1662,Drug_A,ketorolac
ZCVMWBYGMWKGHF,Ketotifen,1663,Drug_B,ketotifen
IEMDOFXTVAPVLX,Kitasamycin,1664,Drug_A,kitasamycin
MEZLKOACVSPNER,L-deprenyl-D2 C-11,1665,Drug_A,l-deprenyl-d2 c-11
UFPFGVNKHCLJJO,LCL-161,1666,Drug_A,lcl-161
SGUAFYQXFOLMHL,Labetalol,1667,Drug_A,labetalol
GKQPCPXONLDCMU,Lacidipine,1668,Drug_A,lacidipine
VPPJLAIAVCUEMN,Lacosamide,1669,Drug_A,lacosamide
VQHSOMBJVWLPSR,Lactitol,1670,Drug_A,lactitol
JCQLYHFGKNRPGE,Lactulose,1671,Drug_A,lactulose
KMZQAVXSMUKBPD,Lafutidine,1672,Drug_A,lafutidine
JTEGQNOMFQHVDC,Lamivudine,1673,Drug_A,lamivudine
PYZRQGJRPPTADH,Lamotrigine,1674,Drug_A,lamotrigine
JAYAGJDXJIDEKI,Lanatoside C,1675,Drug_A,lanatoside c
WMDSZGFJQKSLLH,Landiolol,1676,Drug_A,landiolol
FWUQWDCOOWEXRY,Lanicemine,1677,Drug_A,lanicemine
TULGGJGJQXESOO,Laniquidar,1678,Drug_B,laniquidar
SWHNZGMQMGFQGW,Lanopepden,1679,Drug_A,lanopepden
PUDHBTGHUJUUFI,Lanreotide,1680,Drug_A,lanreotide
CZMAIROVPAYCMU,Lanthanum III cation,1681,Drug_A,lanthanum iii cation
BCFGMOOMADDAQU,Lapatinib,1682,Drug_A,lapatinib
GKWPCEFFIHSJOE,Laquinimod,1683,Drug_A,laquinimod
NYNZQNWKBKUAII,Larotrectinib,1684,Drug_A,larotrectinib
XEDHVZKDSYZQBF,Lasmiditan,1685,Drug_A,lasmiditan
GGXICVAJURFBLW,Latanoprost,1686,Drug_A,latanoprost
LOVMMUBRQUFEAH,Latanoprostene bunod,1687,Drug_A,latanoprostene bunod
VTLNPNNUIJHJQB,Lavoltidine,1688,Drug_A,lavoltidine
RRMJMHOQSALEJJ,Lazertinib,1689,Drug_A,lazertinib
VRTWBAAJJOHBQU,Ledipasvir,1690,Drug_A,ledipasvir
KPVIXBKIJXZQJX,Lefamulin,1691,Drug_A,lefamulin
VHOGYURTWQBHIL,Leflunomide,1692,Drug_A,leflunomide
MUGXRYIUWFITCP,Lemborexant,1693,Drug_A,lemborexant
YCHYFHOSGQABSW,Lenabasum,1694,Drug_A,lenabasum
BRYXUCLEHAUSDY,Lenacapavir,1695,Drug_A,lenacapavir
GOTYRUGSSMKFNF,Lenalidomide,1696,Drug_A,lenalidomide
MWKYMZXCGYXLPL,Leniolisib,1697,Drug_A,leniolisib
WOSKHXYHFSIKNG,Lenvatinib,1698,Drug_A,lenvatinib
ZDXUKAKRHYTAKV,Lercanidipine,1699,Drug_A,lercanidipine
FGQFOYHRJSUHMR,Lesinurad,1700,Drug_A,lesinurad
UIARLYUEJFELEN,Lestaurtinib,1701,Drug_B,lestaurtinib
GEHAEMCVKDPMKO,Letaxaban,1702,Drug_A,letaxaban
FWYSMLBETOMXAG,Letermovir,1703,Drug_A,letermovir
HPJKCIUCZWXJDR,Letrozole,1704,Drug_A,letrozole
OZYUPQUCAUTOBP,Levallorphan,1705,Drug_B,levallorphan
MYWUZJCMWCOHBA,Levmetamfetamine,1706,Drug_A,levmetamfetamine
IXHBTMCLRNMKHZ,Levobunolol,1707,Drug_A,levobunolol
ZCGOMHNNNFPNMX,Levocabastine,1708,Drug_B,levocabastine
WTDRDQBEARUVNC,Levodopa,1709,Drug_A,levodopa
RGZSQWQPBWRIAQ,Levomenol,1710,Drug_B,levomenol
GJJFMKBJSRMPLA,Levomilnacipran,1711,Drug_A,levomilnacipran
GEFQWZLICWMTKF,Levonordefrin,1712,Drug_A,levonordefrin
WWYNJERNGUHSAO,Levonorgestrel,1713,Drug_A,levonorgestrel
WHXMKTBCFHIYNQ,Levosimendan,1714,Drug_A,levosimendan
BGRJTUBHPOOWDU,Levosulpiride,1715,Drug_A,levosulpiride
IWUCXVSUMQZMFG,Levovirin,1716,Drug_A,levovirin
KLZOTDOJMRMLDX,Lexacalcitol,1717,Drug_A,lexacalcitol
UGFHIPBXIWJXNA,Liarozole,1718,Drug_B,liarozole
UAWXGRJVZSAUSZ,Licofelone,1719,Drug_A,licofelone
NNJVILVZKWQKPM,Lidocaine,1720,Drug_A,lidocaine
ZBIAKUMOEKILTF,Lidoflazine,1721,Drug_A,lidoflazine
OJZYRQPMEIEQFC,Limaprost,1722,Drug_A,limaprost
KXGCNMMJRFDFNR,Linaclotide,1723,Drug_A,linaclotide
LTXREWYXXSTFRX,Linagliptin,1724,Drug_A,linagliptin
OJMMVQQUTAEWLP,Lincomycin,1725,Drug_A,lincomycin
TYZROVQLWOKYKF,Linezolid,1726,Drug_A,linezolid
FKDHHVKWGRFRTG,Linsidomine,1727,Drug_A,linsidomine
BMAAMIIYNNPHAB,Linzagolix,1728,Drug_A,linzagolix
AUYYCJSJGJYCDS,Liothyronine,1729,Drug_A,liothyronine
AGBQKNBQESQNJD,Lipoic acid,1730,Drug_A,lipoic acid
VOBHXZCDAVEXEY,Lisdexamfetamine,1731,Drug_A,lisdexamfetamine
RLAWWYSOJDYHDC,Lisinopril,1732,Drug_A,lisinopril
NSMXQKNUPPXBRG,Lisofylline,1733,Drug_A,lisofylline
BKRGVLQUQGGVSM,Lisuride,1734,Drug_A,lisuride
HBBGRARXTFLTSG,Lithium cation,1735,Drug_A,lithium cation
CHHXEZSCHQVSRE,Lobeglitazone,1736,Drug_A,lobeglitazone
MXYUKLILVYORSK,Lobeline,1737,Drug_A,lobeline
GWFOVSGRNGAGDL,Lobucavir,1738,Drug_A,lobucavir
IMYHGORQCPYVBZ,Lofentanil,1739,Drug_A,lofentanil
SAPNXPWPAUFAJU,Lofepramine,1740,Drug_A,lofepramine
KSMAGQUYOIHWFS,Lofexidine,1741,Drug_A,lofexidine
ZEKZLJVOYLTDKK,Lomefloxacin,1742,Drug_A,lomefloxacin
JQSAYKKFZOSZGJ,Lomerizine,1743,Drug_A,lomerizine
ZUQBAQVRAURMCL,Lometrexol,1744,Drug_B,lometrexol
XBEDAMVJWVPVDS,Lomifylline,1745,Drug_B,lomifylline
MBBCVAKAJPKAKM,Lomitapide,1746,Drug_A,lomitapide
GQYIWUVLTXOXAJ,Lomustine,1747,Drug_A,lomustine
DHMTURDWPRKSOA,Lonafarnib,1748,Drug_A,lonafarnib
XVUQHFRQHBLHQD,Lonazolac,1749,Drug_A,lonazolac
WDRYRZXSPDWGEB,Lonidamine,1750,Drug_B,lonidamine
RDOIQAHITMMDAJ,Loperamide,1751,Drug_A,loperamide
KJHKTHWMRKYKJE,Lopinavir,1752,Drug_A,lopinavir
UTEFBSAVJNEPTR,Loprazolam,1753,Drug_A,loprazolam
LAHDERDHXJFFJU,Lorajmine,1754,Drug_A,lorajmine
JCCNYMKQOSZNPW,Loratadine,1755,Drug_A,loratadine
DIWRORZWFLOCLC,Lorazepam,1756,Drug_A,lorazepam
XHOJAWVAWFHGHL,Lorcainide,1757,Drug_A,lorcainide
XTTZERNUQAFMOF,Lorcaserin,1758,Drug_A,lorcaserin
IIXWYSCJSQVBQM,Lorlatinib,1759,Drug_A,lorlatinib
FJIKWRGCXUCUIG,Lormetazepam,1760,Drug_A,lormetazepam
WLHQHAUOOXYABV,Lornoxicam,1761,Drug_A,lornoxicam
BNRMWKUVWLKDQJ,Lorpiprazole,1762,Drug_A,lorpiprazole
MJRPHRMGEKCADU,Lortalamine,1763,Drug_A,lortalamine
PSIFNNKUMBGKDQ,Losartan,1764,Drug_A,losartan
YPZVAYHNBBHPTO,Loteprednol,1765,Drug_B,loteprednol
PCZOHLXUXFIOCF,Lovastatin,1766,Drug_A,lovastatin
XJGVXQDUIWGIRW,Loxapine,1767,Drug_A,loxapine
YMBXTVYHTMGZDW,Loxoprofen,1768,Drug_A,loxoprofen
WGFOBBZOWHGYQH,Lubiprostone,1769,Drug_A,lubiprostone
YTAOBBFIOAEMLL,Luliconazole,1770,Drug_B,luliconazole
UFSKUSARDNFIRC,Lumacaftor,1771,Drug_A,lumacaftor
HOIIHACBCFLJET,Lumateperone,1772,Drug_A,lumateperone
DYLGFOYVTXJFJP,Lumefantrine,1773,Drug_A,lumefantrine
KHPKQFYUPIUARC,Lumiracoxib,1774,Drug_A,lumiracoxib
KFUDFIMHDRJVLV,Luprostiol,1775,Drug_B,luprostiol
PQXKDMSYBGKCJA,Lurasidone,1776,Drug_A,lurasidone
YDDMIZRDDREKEP,Lurbinectedin,1777,Drug_B,lurbinectedin
RVFGKBWWUQOIOU,Lurtotecan,1778,Drug_B,lurtotecan
WHSOLWOTCHFFBK,Luseogliflozin,1779,Drug_A,luseogliflozin
NOZIJMHMKORZBA,Lusutrombopag,1780,Drug_A,lusutrombopag
AHEVKYYGXVEWNO,Lymecycline,1781,Drug_A,lymecycline
YNVGQYHLRCDXFQ,Lynestrenol,1782,Drug_B,lynestrenol
BJFIDCADFRDPIO,Lypressin,1783,Drug_A,lypressin
VAYOSLLFUXYJDT,Lysergic acid diethylamide,1784,Drug_A,lysergic acid diethylamide
CJAWPFJGFFNXQI,MK-212,1785,Drug_A,mk-212
ACAXGYADTLFREX,MLN576,1786,Drug_A,mln576
YQYUWUKDEVZFDB,MMDA,1787,Drug_A,mmda
GOIFCXRIFSYPFG,MRK-409,1788,Drug_A,mrk-409
UJVDJAPJQWZRFR,Macimorelin,1789,Drug_A,macimorelin
JGCMEBMXRHSZKX,Macitentan,1790,Drug_A,macitentan
RWVUEZAROXKXRT,Maduramicin,1791,Drug_B,maduramicin
PBUUPFTVAPUWDE,Mafosfamide,1792,Drug_A,mafosfamide
RSHAOIXHUHAZPM,Magnesium,1793,Drug_A,magnesium
JLVVSXFLKOJNIY,Magnesium cation,1794,Drug_A,magnesium cation
PXQPEWDEAKTCGB,Magnesium orotate,1795,Drug_A,magnesium orotate
RWMKKWXZFRMVPB,Magnesium silicate,1796,Drug_A,magnesium silicate
NPEYATQABYMBPM,Magnesium trisilicate,1797,Drug_A,magnesium trisilicate
SMTCDPMWINUUKC,Malacidin B,1798,Drug_B,malacidin b
JXSJBGJIGXNWCI,Malathion,1799,Drug_A,malathion
UYQJCPNSAVWAFU,Maltotetraose,1800,Drug_B,maltotetraose
ZKCUQUAJNFHDFR,Mangafodipir,1801,Drug_B,mangafodipir
ANEBWFXPVPTEET,Manidipine,1802,Drug_A,manidipine
ODOISJJCWUVNDJ,Mannitol busulfan,1803,Drug_A,mannitol busulfan
UUVIQYKKKBJYJT,Mannosulfan,1804,Drug_A,mannosulfan
QSLMDECMDJKHMQ,Maprotiline,1805,Drug_A,maprotiline
GSNHKUDZZFZSJB,Maraviroc,1806,Drug_A,maraviroc
BPFYOAJNDMUVBL,Marbofloxacin,1807,Drug_A,marbofloxacin
KJFBVJALEQWJBS,Maribavir,1808,Drug_A,maribavir
HCZKYJDFEPMADG,Masoprocol,1809,Drug_B,masoprocol
RLCLASQCAPXVLM,Mavacamten,1810,Drug_A,mavacamten
WVLHHLRVNDMIAR,Mavorixafor,1811,Drug_A,mavorixafor
DTXXSJZBSTYZKE,Maxacalcitol,1812,Drug_A,maxacalcitol
AMHPTVWBZSYFSS,Mazaticol,1813,Drug_A,mazaticol
ZPXSCAKFGYXMGA,Mazindol,1814,Drug_A,mazindol
HHRZAEJMHSGZNP,Mebanazine,1815,Drug_A,mebanazine
VYVKHNNGDFVQGA,Mebeverine,1816,Drug_A,mebeverine
FQQIIPAOSKSOJM,Mebhydrolin,1817,Drug_A,mebhydrolin
XIUUSFJTJXFNGH,Mebicar,1818,Drug_A,mebicar
MHPZZZZLAQGTHT,Mebrofenin,1819,Drug_A,mebrofenin
LEROTMJVBFSIMP,Mebutamate,1820,Drug_A,mebutamate
KJLLKLRVCJAFRY,Mebutizide,1821,Drug_A,mebutizide
HAWPXGHAZFHHAD,Mechlorethamine,1822,Drug_A,mechlorethamine
OCJYIGYOJCODJL,Meclizine,1823,Drug_A,meclizine
GGQJXCQBBONZFX,Meclocycline,1824,Drug_A,meclocycline
SBDNJUWAMKYJOX,Meclofenamic acid,1825,Drug_A,meclofenamic acid
YLCXGBZIZBEVPZ,Medazepam,1826,Drug_B,medazepam
QNMGHBMGNRQPNL,Medifoxamine,1827,Drug_A,medifoxamine
HCFSGRMEEXUOSS,Medrogestone,1828,Drug_A,medrogestone
PSGAAPLEWMOORI,Medroxyprogesterone acetate,1829,Drug_A,medroxyprogesterone acetate
GZENKSODFLBBHQ,Medrysone,1830,Drug_A,medrysone
HYYBABOKPJLUIN,Mefenamic acid,1831,Drug_A,mefenamic acid
XXVROGAVTTXONC,Mefenorex,1832,Drug_A,mefenorex
SMNOERSLNYGGOU,Mefruside,1833,Drug_A,mefruside
RQZAXGRLVPAYTJ,Megestrol acetate,1834,Drug_A,megestrol acetate
DKWNMCUOEDMMIN,Melagatran,1835,Drug_A,melagatran
DRLFMBDRBRZALE,Melatonin,1836,Drug_A,melatonin
OKHAOBQKCCIRLO,Melengestrol,1837,Drug_A,melengestrol
UDKABVSQKJNZBH,Melengestrol acetate,1838,Drug_A,melengestrol acetate
XBBDACCLCFWBSI,Melevodopa,1839,Drug_B,melevodopa
GWWLWDURRGNSRS,Melitracen,1840,Drug_A,melitracen
ZRVUJXDFFKFLMG,Meloxicam,1841,Drug_A,meloxicam
DKMFBWQBDIGMHM,Melperone,1842,Drug_A,melperone
SGDBTWWWUNNDEQ,Melphalan,1843,Drug_A,melphalan
BUGYDGFZZOZRHP,Memantine,1844,Drug_A,memantine
MJVAVZPDRWSRRC,Menadione,1845,Drug_A,menadione
SJOXEWUZWQYCGL,Menthyl salicylate,1846,Drug_A,menthyl salicylate
GKNPSSNBBWDAGH,Mepenzolate,1847,Drug_A,mepenzolate
XADCESSVHJOZHK,Meperidine,1848,Drug_A,meperidine
YELGFTGWJGBAQU,Mephedrone,1849,Drug_A,mephedrone
JWDYCNIAQWPBHD,Mephenesin,1850,Drug_A,mephenesin
ZMNSRFNUONFLSP,Mephenoxalone,1851,Drug_A,mephenoxalone
RXQCGGRTAILOIN,Mephentermine,1852,Drug_A,mephentermine
GMHKMTDVRCWUDX,Mephenytoin,1853,Drug_A,mephenytoin
NXWGWUVGUSFQJC,Mepindolol,1854,Drug_A,mepindolol
INWLQCZOYSRPNW,Mepivacaine,1855,Drug_A,mepivacaine
PIDANAQULIKBQS,Meprednisone,1856,Drug_A,meprednisone
NPPQSCRMBWNHMW,Meprobamate,1857,Drug_A,meprobamate
JLICHNCFTLFZJN,Meptazinol,1858,Drug_A,meptazinol
YECBIJXISLIIDS,Mepyramine,1859,Drug_A,mepyramine
HOKDBMAJZXIPGC,Mequitazine,1860,Drug_A,mequitazine
GLVAUDGFNGKCSF,Mercaptopurine,1861,Drug_A,mercaptopurine
QHADVLVFMKEIIP,Merestinib,1862,Drug_A,merestinib
DMJNNHOOLUXYBV,Meropenem,1863,Drug_A,meropenem
HQRSUIDICNOLPX,Mersalyl,1864,Drug_A,mersalyl
KBOPZPXVLCULAV,Mesalazine,1865,Drug_A,mesalazine
SLVMESMUVMCQIY,Mesoridazine,1866,Drug_A,mesoridazine
UXYRZJKIQKRJCF,Mesterolone,1867,Drug_A,mesterolone
IMSSROKUHAOUJS,Mestranol,1868,Drug_A,mestranol
BXMFKNRZTLNAFY,Metabutethamine,1869,Drug_A,metabutethamine
MHIGBKBJSQVXNH,Metacycline,1870,Drug_A,metacycline
LXNHXLLTXMVWPM,Metadoxine,1871,Drug_A,metadoxine
XXYTXQGCRQLRHA,Metahexamide,1872,Drug_A,metahexamide
LVWZTYCIRDMTEY,Metamizole,1873,Drug_A,metamizole
FZECHKJQHUVANE,Metampicillin,1874,Drug_A,metampicillin
WXFIGDLSSYIKKV,Metaraminol,1875,Drug_A,metaraminol
IMWZZHHPURKASS,Metaxalone,1876,Drug_A,metaxalone
ANJQEDFWRSLVBR,Metenolone,1877,Drug_A,metenolone
WZHJKEUHNJHDLS,Metergoline,1878,Drug_A,metergoline
XZWYZXLIPXDOLR,Metformin,1879,Drug_A,metformin
NZWOPGCLSHLLPA,Methacholine,1880,Drug_A,methacholine
KHLJKRBMZVNZOC,Methallenestril,1881,Drug_A,methallenestril
KNWQLFOXPQZGPX,Methanesulfonyl Fluoride,1882,Drug_A,methanesulfonyl fluoride
GZHFODJQISUKAY,Methantheline,1883,Drug_A,methantheline
HNJJXZKZRAWDPF,Methapyrilene,1884,Drug_A,methapyrilene
JEYCTXHKTXCGPB,Methaqualone,1885,Drug_A,methaqualone
FWJKNZONDWOGMI,Metharbital,1886,Drug_A,metharbital
FLOSMHQXBMRNHR,Methazolamide,1887,Drug_A,methazolamide
HTMIBDQKFHUPSX,Methdilazine,1888,Drug_A,methdilazine
VKYKSIONXSXAKP,Methenamine,1889,Drug_A,methenamine
PMRYVIKBURPHAH,Methimazole,1890,Drug_A,methimazole
GNXFOGHNGIVQEH,Methocarbamol,1891,Drug_A,methocarbamol
NZXKDOXHBHYTKP,Methohexital,1892,Drug_A,methohexital
ULBNWNUHGJLQHO,Methoserpidine,1893,Drug_A,methoserpidine
FBOZXECLQNJBKD,Methotrexate,1894,Drug_A,methotrexate
VRQVVMDWGGWHTJ,Methotrimeprazine,1895,Drug_A,methotrimeprazine
WJAJPNHVVFWKKL,Methoxamine,1896,Drug_A,methoxamine
QXKHYNVANLEOEG,Methoxsalen,1897,Drug_A,methoxsalen
RFKMCNOHBTXSMU,Methoxyflurane,1898,Drug_A,methoxyflurane
OEHAYUOVELTAPG,Methoxyphenamine,1899,Drug_A,methoxyphenamine
LZCOQTDXKCNBEE,Methscopolamine,1900,Drug_A,methscopolamine
AJXPJJZHWIXJCJ,Methsuximide,1901,Drug_A,methsuximide
CESYKOGBSMNBPD,Methyclothiazide,1902,Drug_A,methyclothiazide
OSWPMRLSEDHDFF,Methyl salicylate,1903,Drug_A,methyl salicylate
JRNSSSJKIGAFCT,Methyl-1-testosterone,1904,Drug_A,methyl-1-testosterone
CJCSPKMFHVPWAR,Methyldopa,1905,Drug_A,methyldopa
QIQNNBXHAYSQRY,Methylecgonine,1906,Drug_A,methylecgonine
RBTBFTRPCNLSDE,Methylene blue,1907,Drug_A,methylene blue
PVXVWWANJIWJOO,Methylenedioxyethamphetamine,1908,Drug_A,methylenedioxyethamphetamine
UNBRKDKAWYKMIV,Methylergometrine,1909,Drug_A,methylergometrine
ZXSWTMLNIIZPET,Methylestrenolone,1910,Drug_B,methylestrenolone
JVLBPIPGETUEET,Methylnaltrexone,1911,Drug_A,methylnaltrexone
QXLPXWSKPNOQLE,Methylpentynol,1912,Drug_A,methylpentynol
ALARQZQTBTVLJV,Methylphenobarbital,1913,Drug_A,methylphenobarbital
BCDIWLCKOCHCIH,Methylphosphinate,1914,Drug_A,methylphosphinate
VHRSUDSXCMQTMA,Methylprednisolone,1915,Drug_A,methylprednisolone
DALKLAYLIPSCQL,Methylprednisolone aceponate,1916,Drug_A,methylprednisolone aceponate
